id,audio,n_frames,audio_sound,spoken_text,prompt,with_speech,audio_only_target,speech_only_target,target_keywords,tgt_text,allm_output
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_3
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_4
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_5
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_6
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_7
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_8
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_1
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_2
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_3
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_4
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_5
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_6
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_7
71,{data_folder}/dataset/v0/71.wav,89603,Birds chirping and wind blowing,You can't believe how heavy this is!,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely outside in nature.,They are likely lifting something heavy.,hiking,They are likely hiking.,output_8
72,{data_folder}/dataset/v0/72.wav,143249,Children laughing and playground noises.,I think we can go higher!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely playing at the playground.,They are likely climbing.,swing,They are likely playing on a swing.,output_1
72,{data_folder}/dataset/v0/72.wav,143249,Children laughing and playground noises.,I think we can go higher!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely playing at the playground.,They are likely climbing.,swing,They are likely playing on a swing.,output_2
72,{data_folder}/dataset/v0/72.wav,143249,Children laughing and playground noises.,I think we can go higher!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely playing at the playground.,They are likely climbing.,swing,They are likely playing on a swing.,output_3
72,{data_folder}/dataset/v0/72.wav,143249,Children laughing and playground noises.,I think we can go higher!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely playing at the playground.,They are likely climbing.,swing,They are likely playing on a swing.,output_4
72,{data_folder}/dataset/v0/72.wav,143249,Children laughing and playground noises.,I think we can go higher!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely playing at the playground.,They are likely climbing.,swing,They are likely playing on a swing.,output_5
